roi,revenue_mln
-100.0,0.0
-18.440785578252616,0.4077960721087369
-37.67953242083399,0.31160233789583003
-51.01348004919713,0.2449325997540144
-37.27253187554359,0.31363734062228205
-45.79202705797583,0.27103986471012087
-57.01969092936026,0.21490154535319872
-67.85138576899388,0.1607430711550306
-78.85567026417813,0.1057216486791094
-52.67310507899572,0.2366344746050214
-50.78563623031441,0.24607181884842794
-32.36737748244389,0.33816311258778053
-54.881122226551106,0.2255943888672445
-81.76534479032043,0.09117327604839787
-100.0,0.0
-63.25413678596763,0.18372931607016188
-60.700468793101294,0.1964976560344935
-62.50233629575509,0.18748831852122455
-99.04369636111285,0.004781518194435702
-32.59017498633909,0.33704912506830453
-32.63699626954637,0.33681501865226815
-81.0021725666962,0.09498913716651902
-39.439231846373616,0.30280384076813194
-35.693090259906725,0.3215345487004664
-59.01920722837517,0.20490396385812412
-84.1963935253591,0.07901803237320448
-18.842307773953472,0.40578846113023265
-50.28261648540238,0.2485869175729881
-66.40401671459293,0.1679799164270354
-40.28455623283396,0.2985772188358302
-18.617130411985926,0.40691434794007036
-72.68265680328739,0.1365867159835631
-42.36166976385742,0.2881916511807129
-10.429587481512536,0.4478520625924373
-88.48379679172143,0.0575810160413929
-74.01157114102202,0.12994214429488996
-75.25140511714808,0.12374297441425959
-64.03895757778622,0.17980521211106887
-65.35647285418864,0.1732176357290568
-52.32664695492218,0.23836676522538908
-80.92794694221269,0.09536026528893662
-75.884272675533,0.12057863662233505
-52.31401826575062,0.23842990867124692
-56.04816684352779,0.21975916578236104
-37.70204568468879,0.31148977157655605
-49.55726977230509,0.25221365113847455
-40.31003480712339,0.2984498259643831
-89.15693978422195,0.054215301078890304
-69.78102834479037,0.15109485827604813
-12.847450232565173,0.43576274883717414
-49.998009016539044,0.25000995491730477
-40.93385302177764,0.29533073489111183
-53.042481194826664,0.23478759402586666
-49.14959548651056,0.25425202256744717
-65.89040947775953,0.17054795261120237
31.111714745569152,0.6555585737278458
-70.10601842881883,0.14946990785590586
-60.977582085284475,0.19511208957357762
-100.0,0.0
-31.77891179605301,0.34110544101973495
-74.0880854511461,0.1295595727442695
-61.550870051317375,0.19224564974341313
-73.47042221637324,0.13264788891813378
-63.5378302366032,0.18231084881698398
-67.25120149032219,0.16374399254838906
-61.09800448420022,0.19450997757899893
-61.34697659831241,0.19326511700843793
-63.933808966476604,0.18033095516761702
-64.28258230985406,0.17858708845072968
-26.619427236581195,0.366902863817094
-37.51487449593729,0.31242562752031355
-37.361165345750265,0.31319417327124865
-78.68492043652489,0.10657539781737553
-27.93824408550091,0.36030877957249546
-31.131517622553883,0.3443424118872306
-74.11745736738686,0.12941271316306568
-21.12622405102542,0.3943688797448729
-77.42923323979053,0.11285383380104727
-100.0,0.0
-31.899847292010897,0.3405007635399455
-63.048948480359066,0.18475525759820466
-35.07853151594432,0.3246073424202784
-79.23985108990283,0.1038007445504858
-92.18801050375109,0.039059947481244583
-28.574699269796678,0.3571265036510166
-95.89970824989203,0.02050145875053988
-99.82220692442255,0.0008889653778872963
-100.0,0.0
-100.0,0.0
-86.50776487919363,0.06746117560403189
-100.0,0.0
-60.90830317882219,0.1954584841058891
-100.0,0.0
-87.91513824428546,0.060424308778572744
-0.5086225456720106,0.49745688727163995
-51.19581018846756,0.2440209490576622
-58.652916443680446,0.2067354177815978
-100.0,0.0
-66.2652465803258,0.16867376709837104
-58.77274073631078,0.20613629631844607
-100.0,0.0
-56.78110507957606,0.21609447460211975
-29.611416911604604,0.351942915441977
-68.88413568467806,0.15557932157660967
-65.03154001031339,0.17484229994843306
-100.0,0.0
-95.69474154616293,0.021526292269185343
-33.01798210642306,0.3349100894678847
-76.87629200460475,0.11561853997697626
-83.7171335316943,0.08141433234152849
-77.66793663192236,0.11166031684038817
-61.4659726275722,0.19267013686213902
-89.55142629759672,0.05224286851201637
-56.7725381130042,0.216137309434979
-94.6940733959964,0.026529633020017984
-40.255101987862616,0.2987244900606869
-86.96570860560212,0.06517145697198948
-26.319685741528033,0.36840157129235984
-60.25593501932101,0.198720324903395
-81.5725619488579,0.0921371902557105
-36.748453837185814,0.31625773081407094
-95.06369589548756,0.0246815205225622
-73.95575625044411,0.13022121874777942
-60.0019266992504,0.19999036650374805
